Trip_ID,Customer_ID,Date,Day_of_Week,Direction,Departure_Time,Arrival_Time,Duration_min,traffic_conditions
TRIP3182,RM01,16-02-2025,Sunday,0,11:24,11:34,10.6,light
TRIP3183,RM01,16-02-2025,Sunday,1,16:29,16:42,14,light
TRIP3184,CB01,16-02-2025,Sunday,0,12:27,12:55,28.9,light
TRIP3185,CB01,16-02-2025,Sunday,1,17:06,17:28,22.4,light
TRIP3186,CI01,16-02-2025,Sunday,0,09:01,09:38,37.9,light
TRIP3187,CI01,16-02-2025,Sunday,1,15:25,16:05,40.5,normal
TRIP3188,AR01,16-02-2025,Sunday,0,11:34,11:55,21.7,light
TRIP3189,AR01,16-02-2025,Sunday,1,17:12,17:30,18.9,light
TRIP3190,JG01,16-02-2025,Sunday,0,11:04,11:14,10.2,light
TRIP3191,JG01,16-02-2025,Sunday,1,16:34,16:52,18.8,light
TRIP3192,JM01,16-02-2025,Sunday,0,10:53,11:14,21.1,normal
TRIP3193,JM01,16-02-2025,Sunday,1,17:24,17:39,15.1,light
TRIP3194,KS01,16-02-2025,Sunday,0,12:03,12:42,39.5,light
TRIP3195,KS01,16-02-2025,Sunday,1,15:46,16:30,44.4,normal
TRIP3196,EE01,17-02-2025,Monday,0,08:46,09:12,26.3,moderate
TRIP3197,EE01,17-02-2025,Monday,1,17:44,18:07,23.2,moderate
TRIP3198,EC01,17-02-2025,Monday,0,08:23,08:48,25.2,moderate
TRIP3199,EC01,17-02-2025,Monday,1,17:44,18:09,25.3,moderate
TRIP3200,MM01,17-02-2025,Monday,0,07:41,07:57,16.5,light
TRIP3201,MM01,17-02-2025,Monday,1,18:20,18:45,26,moderate
TRIP3202,MB01,17-02-2025,Monday,0,08:53,09:09,16.9,normal
TRIP3203,MB01,17-02-2025,Monday,1,19:50,20:03,13.4,light
TRIP3204,MS01,17-02-2025,Monday,0,08:41,09:49,68.1,moderate
TRIP3205,MS01,17-02-2025,Monday,1,16:56,17:43,47.7,light
TRIP3206,AC01,17-02-2025,Monday,0,08:14,08:55,42,moderate
TRIP3207,AC01,17-02-2025,Monday,1,19:24,19:57,33.1,light
TRIP3208,AE01,17-02-2025,Monday,0,07:27,08:02,35.2,light
TRIP3209,AE01,17-02-2025,Monday,1,17:26,18:06,40.7,normal
TRIP3210,AM01,17-02-2025,Monday,0,08:17,09:36,79.7,moderate
TRIP3211,AM01,17-02-2025,Monday,1,19:46,20:49,63.1,light
TRIP3212,MI01,17-02-2025,Monday,0,08:09,08:19,10.3,normal
TRIP3213,MI01,17-02-2025,Monday,1,18:30,18:40,10.4,normal
TRIP3214,MG01,17-02-2025,Monday,0,08:28,09:32,64,moderate
TRIP3215,MG01,17-02-2025,Monday,1,18:27,19:17,50.9,normal
TRIP3216,MO01,17-02-2025,Monday,0,10:23,10:58,35,normal
TRIP3217,MO01,17-02-2025,Monday,1,18:22,18:57,35.7,moderate
TRIP3218,IR01,17-02-2025,Monday,0,08:43,09:03,20.7,moderate
TRIP3219,IR01,17-02-2025,Monday,1,18:06,18:29,23.1,heavy
TRIP3220,IS01,17-02-2025,Monday,0,08:21,09:04,43.1,moderate
TRIP3221,IS01,17-02-2025,Monday,1,19:18,19:44,26.9,light
TRIP3222,IG01,17-02-2025,Monday,0,08:25,09:08,43,moderate
TRIP3223,IG01,17-02-2025,Monday,1,18:17,18:56,39.7,moderate
TRIP3224,SR01,17-02-2025,Monday,0,08:40,08:53,14,moderate
TRIP3225,SR01,17-02-2025,Monday,1,19:41,19:52,11.3,light
TRIP3226,SM01,17-02-2025,Monday,0,07:01,07:24,23,light
TRIP3227,SM01,17-02-2025,Monday,1,17:32,17:59,27.6,normal
TRIP3228,JC01,17-02-2025,Monday,0,07:32,07:45,13.8,light
TRIP3229,JC01,17-02-2025,Monday,1,20:27,20:45,18.4,light
TRIP3230,JP01,17-02-2025,Monday,0,10:47,11:10,23.9,normal
TRIP3231,JP01,17-02-2025,Monday,1,19:29,19:50,21.8,light
TRIP3232,JE01,17-02-2025,Monday,0,08:22,08:49,27.5,moderate
TRIP3233,JE01,17-02-2025,Monday,1,17:08,17:25,17.9,light
TRIP3234,BG01,17-02-2025,Monday,0,08:22,08:42,20.2,moderate
TRIP3235,BG01,17-02-2025,Monday,1,17:54,18:14,20.6,heavy
TRIP3236,BS01,17-02-2025,Monday,0,08:29,08:49,20.6,moderate
TRIP3237,BS01,17-02-2025,Monday,1,19:24,19:37,13.6,light
TRIP3238,BB01,17-02-2025,Monday,0,07:10,07:31,21.9,light
TRIP3239,BB01,17-02-2025,Monday,1,20:48,21:07,19.6,light
TRIP3240,RI01,17-02-2025,Monday,0,07:46,07:57,11.3,light
TRIP3241,RI01,17-02-2025,Monday,1,17:26,17:40,14,normal
TRIP3242,RR01,17-02-2025,Monday,0,07:59,08:20,21.6,normal
TRIP3243,RR01,17-02-2025,Monday,1,19:11,19:31,20.7,light
TRIP3244,RM01,17-02-2025,Monday,0,09:32,09:44,13,light
TRIP3245,RM01,17-02-2025,Monday,1,19:27,19:39,13,light
TRIP3246,CO01,17-02-2025,Monday,0,09:24,09:46,23,light
TRIP3247,CO01,17-02-2025,Monday,1,18:43,19:10,27.9,light
TRIP3248,CP01,17-02-2025,Monday,0,10:00,10:14,14.5,normal
TRIP3249,CP01,17-02-2025,Monday,1,18:00,18:17,17.7,heavy
TRIP3250,CE01,17-02-2025,Monday,0,10:53,11:08,15.1,normal
TRIP3251,CE01,17-02-2025,Monday,1,17:03,17:13,10,light
TRIP3252,CB01,17-02-2025,Monday,0,08:06,08:48,42,normal
TRIP3253,CB01,17-02-2025,Monday,1,18:45,19:25,40.3,light
TRIP3254,CI01,17-02-2025,Monday,0,10:44,11:24,40.5,normal
TRIP3255,CI01,17-02-2025,Monday,1,19:52,20:29,37.3,light
TRIP3256,CG01,17-02-2025,Monday,0,08:53,09:47,54.5,normal
TRIP3257,CG01,17-02-2025,Monday,1,17:25,18:19,54.4,normal
TRIP3258,AI01,17-02-2025,Monday,0,10:28,10:52,24.2,normal
TRIP3259,AI01,17-02-2025,Monday,1,17:59,18:28,29.9,heavy
TRIP3260,AS01,17-02-2025,Monday,0,09:54,10:31,37.8,light
TRIP3261,AS01,17-02-2025,Monday,1,18:51,19:24,33.8,light
TRIP3262,AR01,17-02-2025,Monday,0,08:08,08:39,31.7,normal
TRIP3263,AR01,17-02-2025,Monday,1,17:17,17:42,25.5,light
TRIP3264,HB01,17-02-2025,Monday,0,09:30,09:40,10.7,light
TRIP3265,HB01,17-02-2025,Monday,1,16:19,16:31,12.4,light
TRIP3266,HM01,17-02-2025,Monday,0,09:05,09:37,32.2,light
TRIP3267,HM01,17-02-2025,Monday,1,17:02,17:24,22.9,light
TRIP3268,HE01,17-02-2025,Monday,0,09:49,09:56,7.5,light
TRIP3269,HE01,17-02-2025,Monday,1,16:45,16:51,6.8,light
TRIP3270,HP01,17-02-2025,Monday,0,08:04,08:13,9.1,normal
TRIP3271,HP01,17-02-2025,Monday,1,17:44,17:53,9.8,moderate
TRIP3272,JG01,17-02-2025,Monday,0,08:45,09:06,22,moderate
TRIP3273,JG01,17-02-2025,Monday,1,17:40,18:04,24.7,moderate
TRIP3274,JR01,17-02-2025,Monday,0,08:30,08:56,26.5,heavy
TRIP3275,JR01,17-02-2025,Monday,1,19:37,19:54,17.8,light
TRIP3276,JM01,17-02-2025,Monday,0,08:52,09:12,20.2,normal
TRIP3277,JM01,17-02-2025,Monday,1,17:13,17:30,17.9,light
TRIP3278,BE01,17-02-2025,Monday,0,08:32,08:39,7.2,moderate
TRIP3279,BE01,17-02-2025,Monday,1,17:35,17:41,6.1,normal
TRIP3280,BP01,17-02-2025,Monday,0,08:15,08:21,6.5,moderate
TRIP3281,BP01,17-02-2025,Monday,1,18:03,18:10,7.3,heavy
TRIP3282,BC01,17-02-2025,Monday,0,08:45,08:49,4.7,moderate
TRIP3283,BC01,17-02-2025,Monday,1,16:52,16:56,4.1,light
TRIP3284,BM01,17-02-2025,Monday,0,10:06,10:42,36.1,normal
TRIP3285,BM01,17-02-2025,Monday,1,18:00,18:50,50,heavy
TRIP3286,KS01,17-02-2025,Monday,0,08:48,09:32,44.7,normal
TRIP3287,KS01,17-02-2025,Monday,1,18:49,19:22,33.7,light
TRIP3288,KM01,17-02-2025,Monday,0,07:32,07:52,20.6,light
TRIP3289,KM01,17-02-2025,Monday,1,17:59,18:44,45.5,heavy
TRIP3290,KB01,17-02-2025,Monday,0,07:03,07:15,12.5,light
TRIP3291,KB01,17-02-2025,Monday,1,17:39,17:56,17.6,moderate
TRIP3292,KO01,17-02-2025,Monday,0,09:12,09:31,19.4,light
TRIP3293,KO01,17-02-2025,Monday,1,16:22,16:41,19.3,light
TRIP3294,EE01,18-02-2025,Tuesday,0,09:24,09:37,13.1,light
TRIP3295,EE01,18-02-2025,Tuesday,1,18:18,18:39,22,normal
TRIP3296,EC01,18-02-2025,Tuesday,0,08:46,09:07,21.1,normal
TRIP3297,EC01,18-02-2025,Tuesday,1,17:42,18:08,26.9,normal
TRIP3298,MM01,18-02-2025,Tuesday,0,08:24,08:52,28.1,moderate
TRIP3299,MM01,18-02-2025,Tuesday,1,18:38,18:57,19.3,light
TRIP3300,MB01,18-02-2025,Tuesday,0,07:43,07:54,11.9,light
TRIP3301,MB01,18-02-2025,Tuesday,1,18:05,18:26,21.5,moderate
TRIP3302,MS01,18-02-2025,Tuesday,0,08:37,09:34,57.8,moderate
TRIP3303,MS01,18-02-2025,Tuesday,1,20:49,21:28,39.7,light
TRIP3304,AC01,18-02-2025,Tuesday,0,07:37,08:06,29.8,light
TRIP3305,AC01,18-02-2025,Tuesday,1,17:41,18:21,40.6,normal
TRIP3306,AE01,18-02-2025,Tuesday,0,08:41,09:26,45.5,normal
TRIP3307,AE01,18-02-2025,Tuesday,1,19:14,19:45,31.8,light
TRIP3308,AM01,18-02-2025,Tuesday,0,07:38,08:28,50.7,light
TRIP3309,AM01,18-02-2025,Tuesday,1,20:41,21:37,57,light
TRIP3310,MI01,18-02-2025,Tuesday,0,08:54,09:03,9.7,normal
TRIP3311,MI01,18-02-2025,Tuesday,1,20:23,20:30,7.6,light
TRIP3312,MG01,18-02-2025,Tuesday,0,08:16,09:05,49.2,normal
TRIP3313,MG01,18-02-2025,Tuesday,1,20:05,20:42,37.2,light
TRIP3314,MO01,18-02-2025,Tuesday,0,08:56,09:29,33.2,light
TRIP3315,MO01,18-02-2025,Tuesday,1,17:19,17:45,26.9,light
TRIP3316,IR01,18-02-2025,Tuesday,0,10:11,10:25,14.5,normal
TRIP3317,IR01,18-02-2025,Tuesday,1,17:36,17:53,17.1,normal
TRIP3318,IG01,18-02-2025,Tuesday,0,09:45,10:13,29,light
TRIP3319,IG01,18-02-2025,Tuesday,1,19:03,19:35,32.3,light
TRIP3320,SR01,18-02-2025,Tuesday,0,08:28,08:44,16.6,moderate
TRIP3321,SR01,18-02-2025,Tuesday,1,18:13,18:29,16,moderate
TRIP3322,SM01,18-02-2025,Tuesday,0,10:27,10:51,24.9,normal
TRIP3323,SM01,18-02-2025,Tuesday,1,18:53,19:13,20.7,light
TRIP3324,SO01,18-02-2025,Tuesday,0,08:57,09:32,35.4,light
TRIP3325,SO01,18-02-2025,Tuesday,1,16:34,17:09,35.2,light
TRIP3326,JC01,18-02-2025,Tuesday,0,07:01,07:20,19.1,light
TRIP3327,JC01,18-02-2025,Tuesday,1,20:42,21:00,18.7,light
TRIP3328,JP01,18-02-2025,Tuesday,0,07:17,07:36,19.4,light
TRIP3329,JP01,18-02-2025,Tuesday,1,18:25,18:49,24.2,normal
TRIP3330,JE01,18-02-2025,Tuesday,0,07:58,08:18,20.2,light
TRIP3331,JE01,18-02-2025,Tuesday,1,17:58,18:24,27,moderate
TRIP3332,BG01,18-02-2025,Tuesday,0,08:11,08:27,17,normal
TRIP3333,BG01,18-02-2025,Tuesday,1,18:18,18:36,18.1,normal
TRIP3334,BS01,18-02-2025,Tuesday,0,08:18,08:33,15.4,normal
TRIP3335,BS01,18-02-2025,Tuesday,1,19:53,20:06,13,light
TRIP3336,BB01,18-02-2025,Tuesday,0,09:14,09:34,20.9,light
TRIP3337,BB01,18-02-2025,Tuesday,1,20:31,20:48,17.6,light
TRIP3338,RR01,18-02-2025,Tuesday,0,08:34,09:01,27.7,moderate
TRIP3339,RR01,18-02-2025,Tuesday,1,17:50,18:14,24.7,moderate
TRIP3340,RM01,18-02-2025,Tuesday,0,07:41,07:52,11.3,light
TRIP3341,RM01,18-02-2025,Tuesday,1,17:39,17:56,17.7,normal
TRIP3342,CO01,18-02-2025,Tuesday,0,08:08,08:39,31.1,normal
TRIP3343,CO01,18-02-2025,Tuesday,1,17:05,17:28,23.7,light
TRIP3344,CP01,18-02-2025,Tuesday,0,09:34,09:46,12.6,light
TRIP3345,CP01,18-02-2025,Tuesday,1,18:36,18:49,13.4,light
TRIP3346,CE01,18-02-2025,Tuesday,0,07:22,07:33,11.7,light
TRIP3347,CE01,18-02-2025,Tuesday,1,19:04,19:16,13,light
TRIP3348,CB01,18-02-2025,Tuesday,0,08:14,08:57,43.8,normal
TRIP3349,CB01,18-02-2025,Tuesday,1,16:12,16:51,39.8,light
TRIP3350,CI01,18-02-2025,Tuesday,0,08:56,09:38,42.6,light
TRIP3351,CI01,18-02-2025,Tuesday,1,17:39,18:26,47.5,normal
TRIP3352,CG01,18-02-2025,Tuesday,0,09:38,10:22,44.4,light
TRIP3353,CG01,18-02-2025,Tuesday,1,19:32,20:15,43.3,light
TRIP3354,AI01,18-02-2025,Tuesday,0,08:44,09:08,24.7,normal
TRIP3355,AI01,18-02-2025,Tuesday,1,17:25,17:46,21.5,light
TRIP3356,AS01,18-02-2025,Tuesday,0,07:04,07:42,38.5,light
TRIP3357,AS01,18-02-2025,Tuesday,1,19:51,20:26,35.8,light
TRIP3358,AR01,18-02-2025,Tuesday,0,07:33,07:52,19.5,light
TRIP3359,HB01,18-02-2025,Tuesday,0,07:27,07:40,13.2,light
TRIP3360,HB01,18-02-2025,Tuesday,1,17:30,17:44,14.1,normal
TRIP3361,HE01,18-02-2025,Tuesday,0,08:10,08:18,8.1,normal
TRIP3362,HE01,18-02-2025,Tuesday,1,16:24,16:30,6.5,light
TRIP3363,JG01,18-02-2025,Tuesday,0,08:54,09:14,20.2,normal
TRIP3364,JG01,18-02-2025,Tuesday,1,18:50,19:07,17.2,light
TRIP3365,JR01,18-02-2025,Tuesday,0,07:11,07:28,17.9,light
TRIP3366,JR01,18-02-2025,Tuesday,1,17:28,17:46,18.1,normal
TRIP3367,JM01,18-02-2025,Tuesday,0,10:39,10:57,18.5,normal
TRIP3368,BE01,18-02-2025,Tuesday,0,08:05,08:10,5.9,normal
TRIP3369,BE01,18-02-2025,Tuesday,1,19:38,19:42,4.8,light
TRIP3370,BP01,18-02-2025,Tuesday,0,07:37,07:40,4,light
TRIP3371,BP01,18-02-2025,Tuesday,1,18:42,18:46,4.8,light
TRIP3372,BC01,18-02-2025,Tuesday,0,08:36,08:41,5.6,moderate
TRIP3373,BC01,18-02-2025,Tuesday,1,18:12,18:17,5.5,moderate
TRIP3374,BM01,18-02-2025,Tuesday,0,07:22,07:58,36.8,light
TRIP3375,BM01,18-02-2025,Tuesday,1,17:56,18:41,45,moderate
TRIP3376,KS01,18-02-2025,Tuesday,0,09:33,10:09,36.3,light
TRIP3377,KS01,18-02-2025,Tuesday,1,18:04,19:02,58.8,moderate
TRIP3378,KM01,18-02-2025,Tuesday,0,10:23,10:51,28.6,normal
TRIP3379,KM01,18-02-2025,Tuesday,1,20:35,20:57,22.4,light
TRIP3380,KB01,18-02-2025,Tuesday,0,09:54,10:05,11.4,light
TRIP3381,KB01,18-02-2025,Tuesday,1,19:45,19:57,12.1,light
TRIP3382,KO01,18-02-2025,Tuesday,0,08:56,09:16,20.1,light
TRIP3383,KO01,18-02-2025,Tuesday,1,20:05,20:22,17.5,light
TRIP3384,EE01,19-02-2025,Wednesday,0,10:14,10:33,19.9,normal
TRIP3385,EE01,19-02-2025,Wednesday,1,19:16,19:34,18.8,light
TRIP3386,EC01,19-02-2025,Wednesday,0,08:40,09:03,23.1,normal
TRIP3387,EC01,19-02-2025,Wednesday,1,16:26,16:45,19.4,light
TRIP3388,MM01,19-02-2025,Wednesday,0,09:23,09:38,15.7,light
TRIP3389,MM01,19-02-2025,Wednesday,1,18:22,18:48,26.9,normal
TRIP3390,MB01,19-02-2025,Wednesday,0,07:33,07:42,9.8,light
TRIP3391,MB01,19-02-2025,Wednesday,1,18:13,18:33,20.1,moderate
TRIP3392,MS01,19-02-2025,Wednesday,0,09:14,09:54,41,light
TRIP3393,MS01,19-02-2025,Wednesday,1,19:03,19:45,42.5,light
TRIP3394,AC01,19-02-2025,Wednesday,0,08:25,09:07,42.5,moderate
TRIP3395,AC01,19-02-2025,Wednesday,1,17:47,18:34,48,moderate
TRIP3396,AE01,19-02-2025,Wednesday,0,08:26,09:09,43,moderate
TRIP3397,AE01,19-02-2025,Wednesday,1,18:02,18:51,49.1,moderate
TRIP3398,AM01,19-02-2025,Wednesday,0,08:02,09:08,66.7,light
TRIP3399,AM01,19-02-2025,Wednesday,1,17:12,18:06,54.6,light
TRIP3400,MI01,19-02-2025,Wednesday,0,09:39,09:47,8.4,light
TRIP3401,MI01,19-02-2025,Wednesday,1,16:52,16:59,7.7,light
TRIP3402,MG01,19-02-2025,Wednesday,0,07:07,07:46,39.7,light
TRIP3403,MG01,19-02-2025,Wednesday,1,19:09,19:53,44.1,light
TRIP3404,MO01,19-02-2025,Wednesday,0,08:45,09:24,39.4,normal
TRIP3405,MO01,19-02-2025,Wednesday,1,18:03,18:47,44.9,moderate
TRIP3406,IR01,19-02-2025,Wednesday,0,10:20,10:35,15.4,normal
TRIP3407,IR01,19-02-2025,Wednesday,1,18:42,18:56,14.7,light
TRIP3408,IS01,19-02-2025,Wednesday,0,09:50,10:17,27.8,light
TRIP3409,IS01,19-02-2025,Wednesday,1,18:59,19:19,20.7,light
TRIP3410,IG01,19-02-2025,Wednesday,0,07:15,07:44,29.3,light
TRIP3411,IG01,19-02-2025,Wednesday,1,17:53,18:33,40.4,moderate
TRIP3412,SR01,19-02-2025,Wednesday,0,07:05,07:15,10.1,light
TRIP3413,SR01,19-02-2025,Wednesday,1,17:35,17:47,12.5,normal
TRIP3414,SM01,19-02-2025,Wednesday,0,09:51,10:15,24.9,light
TRIP3415,SM01,19-02-2025,Wednesday,1,17:49,18:21,32.8,moderate
TRIP3416,SO01,19-02-2025,Wednesday,0,08:06,08:43,37.9,normal
TRIP3417,SO01,19-02-2025,Wednesday,1,19:24,19:58,34.2,light
TRIP3418,JC01,19-02-2025,Wednesday,0,08:33,08:56,23.5,moderate
TRIP3419,JC01,19-02-2025,Wednesday,1,19:21,19:41,20.3,light
TRIP3420,JP01,19-02-2025,Wednesday,0,08:28,08:55,27.4,moderate
TRIP3421,JP01,19-02-2025,Wednesday,1,17:09,17:27,18.9,light
TRIP3422,JE01,19-02-2025,Wednesday,0,08:48,09:10,22.3,normal
TRIP3423,BG01,19-02-2025,Wednesday,0,07:54,08:06,12.4,light
TRIP3424,BG01,19-02-2025,Wednesday,1,19:47,20:00,13.5,light
TRIP3425,BS01,19-02-2025,Wednesday,0,07:47,07:59,12,light
TRIP3426,BS01,19-02-2025,Wednesday,1,17:54,18:14,20.2,moderate
TRIP3427,BB01,19-02-2025,Wednesday,0,08:14,08:41,27.9,normal
TRIP3428,BB01,19-02-2025,Wednesday,1,18:31,18:54,23.4,normal
TRIP3429,RI01,19-02-2025,Wednesday,0,09:24,09:32,8.4,light
TRIP3430,RI01,19-02-2025,Wednesday,1,16:50,17:01,12,light
TRIP3431,RR01,19-02-2025,Wednesday,0,09:52,10:10,18.1,light
TRIP3432,RR01,19-02-2025,Wednesday,1,17:47,18:11,24.9,moderate
TRIP3433,RM01,19-02-2025,Wednesday,0,08:05,08:19,14.1,normal
TRIP3434,RM01,19-02-2025,Wednesday,1,17:23,17:37,15,light
TRIP3435,CO01,19-02-2025,Wednesday,0,08:47,09:18,32,normal
TRIP3436,CO01,19-02-2025,Wednesday,1,16:47,17:15,28.3,light
TRIP3437,CP01,19-02-2025,Wednesday,0,10:09,10:21,12,normal
TRIP3438,CP01,19-02-2025,Wednesday,1,18:46,18:56,10.7,light
TRIP3439,CE01,19-02-2025,Wednesday,0,08:17,08:32,15.2,normal
TRIP3440,CE01,19-02-2025,Wednesday,1,18:36,18:49,13,light
TRIP3441,CB01,19-02-2025,Wednesday,0,08:50,09:29,39.9,normal
TRIP3442,CB01,19-02-2025,Wednesday,1,18:49,19:22,33.9,light
TRIP3443,CI01,19-02-2025,Wednesday,0,08:40,09:30,50.6,normal
TRIP3444,CI01,19-02-2025,Wednesday,1,18:57,19:27,30.4,light
TRIP3445,CG01,19-02-2025,Wednesday,0,08:23,09:23,60.7,moderate
TRIP3446,CG01,19-02-2025,Wednesday,1,17:48,18:52,65,moderate
TRIP3447,AI01,19-02-2025,Wednesday,0,09:00,09:23,23.3,light
TRIP3448,AI01,19-02-2025,Wednesday,1,19:57,20:17,21,light
TRIP3449,AS01,19-02-2025,Wednesday,0,08:37,09:26,49.9,moderate
TRIP3450,AS01,19-02-2025,Wednesday,1,17:43,18:30,47.5,normal
TRIP3451,AR01,19-02-2025,Wednesday,0,09:57,10:19,22.9,light
TRIP3452,AR01,19-02-2025,Wednesday,1,19:17,19:42,25.5,light
TRIP3453,HB01,19-02-2025,Wednesday,0,07:25,07:39,14.2,light
TRIP3454,HB01,19-02-2025,Wednesday,1,16:05,16:17,12.3,light
TRIP3455,HM01,19-02-2025,Wednesday,0,08:31,09:07,36.9,moderate
TRIP3456,HM01,19-02-2025,Wednesday,1,16:21,16:48,27.6,light
TRIP3457,HE01,19-02-2025,Wednesday,0,08:38,08:46,8.5,moderate
TRIP3458,HE01,19-02-2025,Wednesday,1,20:57,21:03,6.2,light
TRIP3459,HP01,19-02-2025,Wednesday,0,08:27,08:37,10.2,moderate
TRIP3460,HP01,19-02-2025,Wednesday,1,18:07,18:16,9.9,moderate
TRIP3461,JG01,19-02-2025,Wednesday,0,07:29,07:47,18.3,light
TRIP3462,JG01,19-02-2025,Wednesday,1,18:04,18:32,28.1,moderate
TRIP3463,JR01,19-02-2025,Wednesday,0,08:31,08:53,22.3,moderate
TRIP3464,JR01,19-02-2025,Wednesday,1,17:16,17:32,16.6,light
TRIP3465,JM01,19-02-2025,Wednesday,0,10:22,10:41,19.7,normal
TRIP3466,JM01,19-02-2025,Wednesday,1,17:34,17:56,22.5,normal
TRIP3467,BE01,19-02-2025,Wednesday,0,08:38,08:44,7,moderate
TRIP3468,BE01,19-02-2025,Wednesday,1,18:57,19:01,4.2,light
TRIP3469,BP01,19-02-2025,Wednesday,0,07:08,07:13,5.1,light
TRIP3470,BP01,19-02-2025,Wednesday,1,17:01,17:05,4.1,light
TRIP3471,BC01,19-02-2025,Wednesday,0,07:52,07:56,4.1,light
TRIP3472,BC01,19-02-2025,Wednesday,1,18:43,18:47,4.2,light
TRIP3473,BM01,19-02-2025,Wednesday,0,08:16,08:58,42.9,normal
TRIP3474,BM01,19-02-2025,Wednesday,1,16:54,17:26,32.9,light
TRIP3475,KS01,19-02-2025,Wednesday,0,09:06,09:46,40.6,light
TRIP3476,KS01,19-02-2025,Wednesday,1,17:18,17:53,35.7,light
TRIP3477,KM01,19-02-2025,Wednesday,0,07:02,07:31,29.1,light
TRIP3478,KM01,19-02-2025,Wednesday,1,19:21,19:46,25.5,light
TRIP3479,KB01,19-02-2025,Wednesday,0,09:27,09:35,8.7,light
TRIP3480,KB01,19-02-2025,Wednesday,1,19:25,19:37,12.3,light
TRIP3481,KO01,19-02-2025,Wednesday,0,09:22,09:37,15.4,light
TRIP3482,KO01,19-02-2025,Wednesday,1,18:32,18:53,21.3,normal
TRIP3483,EE01,20-02-2025,Thursday,0,10:13,10:34,21.4,normal
TRIP3484,EE01,20-02-2025,Thursday,1,20:09,20:27,18.2,light
TRIP3485,EC01,20-02-2025,Thursday,0,08:59,09:17,18.7,light
TRIP3486,EC01,20-02-2025,Thursday,1,18:11,18:38,27.2,moderate
TRIP3487,MM01,20-02-2025,Thursday,0,08:32,09:00,28.1,moderate
TRIP3488,MM01,20-02-2025,Thursday,1,19:49,20:08,19.8,light
TRIP3489,MB01,20-02-2025,Thursday,0,08:41,08:57,16.4,normal
TRIP3490,MB01,20-02-2025,Thursday,1,19:05,19:20,15.2,light
TRIP3491,MS01,20-02-2025,Thursday,0,08:43,09:38,55.9,normal
TRIP3492,MS01,20-02-2025,Thursday,1,18:33,19:31,58.7,normal
TRIP3493,AC01,20-02-2025,Thursday,0,07:50,08:25,35.5,light
TRIP3494,AC01,20-02-2025,Thursday,1,16:13,16:51,38.2,light
TRIP3495,AE01,20-02-2025,Thursday,0,08:56,09:35,39.9,light
TRIP3496,AE01,20-02-2025,Thursday,1,16:50,17:25,36,light
TRIP3497,MI01,20-02-2025,Thursday,0,08:36,08:46,10.8,moderate
TRIP3498,MI01,20-02-2025,Thursday,1,18:44,18:52,8.7,light
TRIP3499,MG01,20-02-2025,Thursday,0,08:41,09:31,50.6,normal
TRIP3500,MG01,20-02-2025,Thursday,1,18:18,19:15,57.2,moderate
TRIP3501,MO01,20-02-2025,Thursday,0,08:52,09:25,33.4,normal
TRIP3502,MO01,20-02-2025,Thursday,1,19:44,20:13,29.5,light
TRIP3503,IR01,20-02-2025,Thursday,0,09:01,09:16,15.8,light
TRIP3504,IR01,20-02-2025,Thursday,1,18:50,19:03,13.1,light
TRIP3505,IS01,20-02-2025,Thursday,0,10:05,10:35,30.6,normal
TRIP3506,IS01,20-02-2025,Thursday,1,18:04,18:53,49.3,heavy
TRIP3507,IG01,20-02-2025,Thursday,0,08:28,09:12,44.8,moderate
TRIP3508,IG01,20-02-2025,Thursday,1,18:02,18:45,43.9,heavy
TRIP3509,SR01,20-02-2025,Thursday,0,08:36,08:49,13.2,moderate
TRIP3510,SR01,20-02-2025,Thursday,1,19:17,19:27,10.7,light
TRIP3511,SM01,20-02-2025,Thursday,0,08:50,09:19,29.6,normal
TRIP3512,SM01,20-02-2025,Thursday,1,19:29,19:53,24.2,light
TRIP3513,SO01,20-02-2025,Thursday,0,07:16,07:46,30.4,light
TRIP3514,SO01,20-02-2025,Thursday,1,18:29,19:10,41.3,normal
TRIP3515,JC01,20-02-2025,Thursday,0,08:00,08:19,19.4,light
TRIP3516,JC01,20-02-2025,Thursday,1,18:40,19:00,20.8,light
TRIP3517,JP01,20-02-2025,Thursday,0,08:52,09:14,22.3,normal
TRIP3518,JP01,20-02-2025,Thursday,1,18:59,19:13,15,light
TRIP3519,JE01,20-02-2025,Thursday,0,07:50,08:08,18.4,light
TRIP3520,JE01,20-02-2025,Thursday,1,18:49,19:08,19.1,light
TRIP3521,BG01,20-02-2025,Thursday,0,09:08,09:20,12.3,light
TRIP3522,BG01,20-02-2025,Thursday,1,17:24,17:38,15,normal
TRIP3523,BS01,20-02-2025,Thursday,0,07:09,07:21,12.5,light
TRIP3524,BS01,20-02-2025,Thursday,1,16:39,16:53,14.4,light
TRIP3525,BB01,20-02-2025,Thursday,0,10:54,11:15,21.6,normal
TRIP3526,BB01,20-02-2025,Thursday,1,20:03,20:23,20,light
TRIP3527,RI01,20-02-2025,Thursday,0,09:59,10:11,12.8,light
TRIP3528,RI01,20-02-2025,Thursday,1,19:29,19:41,12.6,light
TRIP3529,RR01,20-02-2025,Thursday,0,08:53,09:13,20.1,normal
TRIP3530,RR01,20-02-2025,Thursday,1,19:43,20:03,20.9,light
TRIP3531,RM01,20-02-2025,Thursday,0,07:42,07:53,11.4,light
TRIP3532,RM01,20-02-2025,Thursday,1,17:12,17:23,12,light
